CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
406.0,4.28326749801636,4.28326749801636,0.0,1.0,0.0
407.0,13.3110771179199,12.520719528198239,-1.071,4.0,-0.049
410.0,10.3032093048096,10.3032093048096,0.0,1.0,0.0
411.0,15.9721946716309,21.46951980590822,-0.442,5.0,0.066
412.0,15.2579507827759,22.33822766939799,-0.668,12.0,0.041
413.0,12.8932781219482,12.8932781219482,0.0,1.0,0.0
414.0,15.321756362915,21.9499194071843,-0.359,13.0,0.035
415.0,16.225248336792,23.150528717041027,0.098,15.0,0.031
416.0,24.858606338501,25.65336710611981,-0.395,15.0,0.019
417.0,15.6022100448608,23.58019263927753,-0.938,13.0,0.044
418.0,19.5363883972168,27.235409164428713,-0.419,15.0,0.026
419.0,20.3169574737549,27.825496264866427,-0.794,14.0,0.034
420.0,15.1113357543945,19.292060788472504,-1.208,15.0,-0.002
421.0,17.2601051330566,18.730583924513603,-1.196,13.0,-0.023
422.0,16.7582759857178,19.688930723402237,-1.407,9.0,0.011
423.0,19.6673889160156,23.223690456814253,-1.427,9.0,0.033
424.0,16.3151626586914,17.728113174438484,-1.739,6.0,0.014
426.0,17.5803756713867,21.693062400817848,-0.668,10.0,0.008
427.0,18.6936359405518,23.13905198233469,-0.821,7.0,0.039
428.0,21.2806549072266,21.961115360260024,-1.137,4.0,0.011
430.0,16.4832572937012,21.484354464213048,-0.675,15.0,0.026
431.0,15.6256923675537,21.079626679420464,-0.936,16.0,-0.002
432.0,16.8386497497559,15.923120021820063,-1.952,6.0,0.011
433.0,20.2150592803955,15.488227128982551,-1.248,8.0,-0.018
434.0,15.0159759521484,16.602391984727646,-0.449,9.0,0.004
435.0,16.6661586761475,17.024591565132138,-0.64,8.0,-0.041
436.0,18.215087890625,18.342025041580225,-0.202,4.0,-0.059
437.0,14.4575309753418,14.4575309753418,0.0,1.0,0.0
438.0,6.14432954788208,6.14432954788208,0.0,1.0,0.0
440.0,15.3424386978149,26.3376543521881,-0.766,4.0,0.131
441.0,7.41403532028198,7.41403532028198,0.0,1.0,0.0
442.0,18.3589344024658,25.4412033774636,-2.587,11.0,0.038
443.0,20.9989337921143,27.046789646148675,-0.847,8.0,0.039
444.0,11.2957754135132,11.6418614387512,-0.047,4.0,0.004
445.0,12.9267206192017,15.738729303533383,-0.394,11.0,-0.002
446.0,17.4488620758057,17.702876091003432,-0.407,6.0,-0.029
447.0,17.587251663208,20.305837978016246,-0.676,11.0,-0.001
448.0,4.72423553466797,4.72423553466797,0.0,1.0,0.0
449.0,28.2565021514893,19.063000815255297,-2.674,7.0,-0.077
